URI,Mementos,Creation Date,Age
http://www.mikegilstrap.com/,4,2010-03-30T21:32:42,1271
http://montclairnow.com/,27,2008-02-29T00:47:21,2031
http://www.aspals.com/consultancy.html,3,2011-02-02T10:24:19,962
http://larouchepac.com/,647,2004-08-03T12:34:43,3336
http://www.bossonemedia.com/,27,2007-01-20T16:40:29,2436
http://sitemarks.in/,1,2011-02-26T12:13:33,938
http://tcotblog.ning.com/profiles/blog/list?user=1mtk36fz9n5uz,26,2009-04-27T13:11:59,1608
http://baars-gage.com/,14,2010-05-30T06:49:04,1210
http://conservatives4palin.com/,239,2008-12-05T23:41:09,1750
http://yallasouriya.wordpress.com/,48,2012-06-24T15:41:54,454
http://www.rojname.com/,258,2001-02-25T09:09:39,4591
http://www.Musclecrow.com/,3,2011-02-03T06:39:57,961
http://www.hillbillynews.net/,4,2013-02-15T22:52:38,217
http://www.vancouversun.com/index.html,1993,2001-04-18T04:01:26,4539
http://brunotozzini.com/,11,2009-05-13T20:09:42,1592
http://barracudabrigade.blogspot.com/,75,2010-01-23T23:51:33,1336
http://www.calgaryherald.com/index.html,1787,1998-12-06T05:34:41,5403
http://www.greenpeace.org/chile/es/,84,2010-12-20T20:30:18,1006
http://virginiabred.tumblr.com/,1,2013-05-26T20:07:25,118
http://www.google.com/,28672,1998-11-11T18:45:51,5428
http://www.whitehouse.gov/,8930,1996-12-27T06:25:41,6112
http://www.knock-on-wood.net/,67,2006-04-13T19:30:09,2718
http://www.vanadiumbattery.com/,99,2000-10-28T18:41:30,4711
http://www.bloomberg.com/,9932,1996-10-19T17:47:16,6181
http://www.hankohackberry.com/,29,2009-03-27T13:37:55,1639
http://ahmedeldin.com/,38,2007-12-17T18:45:39,2105
http://www.netsdaily.com/,391,2001-10-25T14:20:16,4349
http://maps.napc.gov.ph/napcportal/,4,2012-10-01T17:31:01,355
http://agrospacia.com/,1,2013-05-28T15:41:34,116
http://geneva.usmission.gov/,147,2003-02-05T05:41:21,3881
http://www.lecongolais.cd/,9,2012-01-10T16:27:28,620
http://www.patparker.ca/,17,2001-10-23T06:55:34,4351
http://ca.newswaver.com/,1,2013-05-16T15:02:55,128
http://leftrees.blogspot.com/,1,2013-06-24T09:23:46,89
http://freemartinnow.com/,6,2012-06-02T03:31:47,476
http://www.hrw.org/,5845,1997-02-13T17:27:08,6064
http://english.ahram.org.eg/,2650,2010-11-15T21:41:07,1041
http://hotnewsnaija.com/,1,2013-04-18T11:47:22,156
http://www.editionap.ca/,45,2008-12-01T22:52:38,1754
http://jasonlemieux.com/,3,2013-03-28T15:27:42,177
http://www.amazon.com/Excessive-Power-Kathryn-Brusco/dp/1480209562/,1,2013-06-28T11:36:03,85
http://jandrmarketing.com/,17,2004-11-09T19:23:29,3238
http://www.pukmedia.com/,649,2004-07-15T05:52:07,3355
http://survivalbros.com/,12,2010-04-27T02:12:43,1243
http://gregmitchellwriter.blogspot.com/,302,2009-02-03T05:30:30,1691
http://www.alfatihaglobal.com/,2,2013-05-08T07:04:38,136
http://www.amrikvirdi.com/,12,2011-05-14T13:21:44,861
http://www.ian56.blogspot.com/,2,2012-02-28T09:35:47,571
http://www.globalminorities.co.uk/,3,2013-03-30T15:17:59,175
http://carkingdom.jp/,57,2006-01-06T06:24:20,2815
http://www.wbur.org/,1872,1997-04-06T12:18:33,6012
http://50report.com/,80,2010-12-03T02:31:23,1023
http://www.wiesenthal.com/site/pp.asp?c=lsKWLbPJLnF&b=6212365,266,2005-01-09T05:18:25,3177
http://newsspies.com/,44,2009-11-17T20:30:39,1404
http://www.itv.com/news/,2966,2000-10-19T01:14:21,4720
http://www.fairobserver.com/,90,2010-11-13T08:09:59,1043
http://wheelchairarchives.blog100.fc2.com/,3,2008-05-09T17:10:58,1961
http://www.dailynewschecker.com/,2,2013-03-02T01:30:36,203
http://www.haaretz.com/,6284,2000-10-17T19:41:55,4722
http://chriszygakis.wordpress.com/,1,2013-05-14T23:28:24,129
http://www.keine-tricks-nur-jesus.de/,36,2011-10-15T18:16:52,707
http://urdu.ruvr.ru/,50,2009-08-15T11:13:42,1498
http://re-publicenemy.blogspot.com/,1,2013-04-22T08:14:37,152
http://www.lehighvalleylive.com/lehigh-county/,40,2011-11-14T10:18:13,677
http://www.zoocoup.org/,6,2007-12-16T09:12:47,2106
http://www.com.org/?not_found=www.beldre.com.org,558,1996-11-01T04:03:16,6168
http://www.wort.lu/en,24,2011-05-18T02:20:15,857
http://sistertoldjah.com/,570,2004-08-16T02:26:02,3323
http://www.phatzradio.com/,124,2010-05-03T17:55:12,1237
http://trenchpress.com/,21,2011-10-26T20:36:44,696
http://theindiansubcontinent.com/,4,2013-05-24T10:19:34,120
http://www.chidioparareports.blogspot.com/,8,2009-06-23T10:29:02,1551
http://www.brookings.edu/,2432,1998-12-06T11:36:18,5403
http://www.knssradio.com/,188,2004-09-02T06:27:59,3306
http://www.forbes.com/home_usa/,2012,2002-06-10T17:27:37,4121
http://libdem2.blogspot.com/,2,2013-06-28T23:55:36,84
http://www.hhassan.com/,5,2013-04-07T10:07:17,167
http://frontlinenoir.com/,3,2012-09-04T18:24:01,382
http://www.notwuk.com/,5,2011-12-04T15:52:27,657
http://www.goldietaylor.com/,10,2009-04-09T15:03:59,1626
http://newyork.cityandpress.com/,6,2009-07-01T07:13:27,1543
http://thesecupp.com/,3,2013-01-24T16:54:50,240
http://www.watchinga.com/,13,2011-02-07T10:22:23,957
http://www.wsws.org/,2112,1998-12-12T03:42:11,5397
http://guitar-blogs.com/,12,2011-12-23T01:02:46,638
http://metafilm.dk/,3,2010-12-14T16:55:55,1012
http://www.ArtGasm.org/,15,2009-07-27T17:39:11,1517
http://EndTheLie.com/,389,2011-04-04T15:02:03,901
http://www.nationalnewsnow.com/,4,2012-10-05T23:59:59,350
http://iamnotamascot.blogspot.com/,8,2010-08-15T16:17:53,1133
http://www.DontFundObamacare.com/,29,2013-07-27T13:50:59,56
http://glomtt-thestraighttruth.blogspot.com/,1,2013-08-14T21:22:17,38
http://csis.org/program/seven-revolutions,63,2009-07-02T23:59:02,1541
http://justlearningman.wordpress.com/,46,2007-02-27T18:00:50,2398
http://america.aljazeera.com/watch/shows/the-stream.html,1,2013-08-13T14:58:36,39
http://www.timesofisrael.com/,237,2012-01-08T01:00:06,622
http://www.argojournal.com/,9,2012-10-05T12:44:01,351
http://www.theamericanzombie.com/,23,2012-05-13T03:34:59,496
http://shelf3d.com/,40,2008-04-10T17:12:44,1990
http://keystonereport.com/,111,2001-03-02T16:10:03,4586
http://www.scpr.org/,2249,2000-08-18T17:30:31,4782
http://pigandhippo.com/,5,2010-05-27T22:00:31,1213
http://drupal.txwikinger.me.uk/,35,2010-04-18T19:52:25,1252
http://www.truetorahjews.org/,97,2004-07-11T22:52:28,3358
http://www.iatse219.org/,46,2003-01-22T08:55:58,3895
http://www.nytimes.com/,20677,1996-11-12T18:15:13,6157
http://bang-faster.blogspot.com/,2,2013-04-02T03:10:23,172
http://campus-montreal.ca/,8,2013-01-15T17:06:17,249
http://rebelhideout.blogspot.com/,1,2010-12-05T17:56:32,1021
http://www.TheHighwayMonitor.com/,18,2009-08-28T01:46:08,1485
http://www.stlouisstandard.com/,7,2013-04-10T23:42:56,163
http://www.motherjones.com/,6282,1996-11-11T09:58:50,6158
http://www.AngelWealthRX.com/,7,2012-04-16T21:14:52,523
http://craigadams.org/,10,2011-04-14T22:10:45,890
http://tanningmyself.tumblr.com/,2,2010-06-20T12:05:05,1189
http://brettalley.com/,65,2011-02-02T05:26:25,962
http://iava.org/content/paul-rieckhoff-iava-executive-director-founder,88,2010-04-07T16:21:54,1263
http://www.reclutamiento.defensa.gob.es/,43,2011-11-25T17:01:28,666
http://www.WakeYaGAMEup.com/,49,2009-01-19T13:56:11,1706
http://emocaoeeuforia.wordpress.com/,3,2012-07-02T10:14:06,446
http://www.followfriday.com/followfriday/kencblair,5,2010-08-29T03:25:42,1119
http://regressivewatch.org/,6,2012-11-12T17:18:55,313
http://i5buzz.net/,3,2011-11-26T03:22:37,665
http://getsomenews.com/,1,2009-11-06T19:40:46,1415
http://www.politicalpendulum.com/,3,2010-11-09T13:06:38,1047
http://fox2now.com/,422,2009-01-22T18:25:26,1703
http://www.roadstoiraq.com/,332,2004-09-28T06:41:33,3280
http://asquithslaw.wordpress.com/,1,2013-09-16T12:56:59,5
http://mtv.com.lb/Home,213,2010-05-15T20:45:23,1225
http://lefti.blogspot.com/,124,2003-10-06T06:13:54,3638
http://www.mediaite.com/,1948,2009-04-23T06:11:37,1612
http://totalnewswatch.com/,4,2013-07-21T15:17:03,62
http://right180.com/,1,2013-08-03T20:27:56,49
http://open.salon.com/blog/lpsrocks,25,2009-02-26T12:44:30,1668
http://www.imagekind.com/error.aspx?aspxerrorpath=/MemberProfile.aspx,113,2007-04-15T10:22:00,2351
http://blog.goo.ne.jp/genkihiromi,4,2010-04-30T06:51:24,1240
http://jdavismemphis.com/,6,2012-06-19T06:39:40,459
http://dcclothesline.com/,16,2013-03-02T08:39:42,203
http://www.consorbit.com/,2,2011-02-07T22:46:13,956
http://www.americastrike.com/,3,2011-01-02T17:57:34,993
http://leanself.org/,1,2013-02-26T07:52:22,207
http://tisaboutfreedom.wordpress.com/,1,2013-06-14T03:37:45,99
http://hbtam.blogspot.co.uk/,2,2013-04-21T02:53:19,153
http://www.fsaforwardsupport.com/,3,2012-07-25T02:07:34,423
http://annikanc.com/,6,2013-03-08T08:13:32,197
http://www.usslibertyveterans.org/,152,2008-08-21T04:20:12,1857
http://www.globalreachnetwork.org/,6,2011-07-11T10:54:30,803
http://moroccoonthemove.com/,67,2009-10-25T10:19:05,1427
http://www.kolleenskreations.blogspot.com/,2,2011-12-04T12:28:53,657
http://www.newsblok.com/,65,2011-04-03T00:15:09,902
http://swampland.time.com/,2055,2011-04-18T09:51:21,887
http://www.corbas.com/,75,1996-12-26T07:19:20,6113
http://www.rsreynoldstravel.com/,3,2013-02-19T18:15:26,214
http://www.theguardian.com/commentisfree/commentisfree+world/world,1,2013-09-07T19:45:53,14
http://freepalestineofoccupation.blogspot.com/,2,2011-05-26T14:51:35,849
http://anegyptianblog.wordpress.com/,1,2011-02-27T03:22:03,937
http://www.amnestyusa.org/,1830,1999-01-25T09:32:12,5353
http://www.whowillyoubelieve.net/,1,2013-09-01T17:18:14,20
http://FoundMediaGroup.com/,1,2013-08-18T15:47:26,34
http://www.WRCBtv.com/,714,1998-12-12T03:42:04,5397
http://bloodbought.wordpress.com/,63,2007-11-03T07:57:14,2149
http://www.gmanetwork.com/news/,672,2007-12-13T01:18:10,2109
http://www.malaysia-terkini.com/,20,2011-10-16T00:51:06,706
http://www.thenyreporter.com/,3,2013-03-02T05:50:46,203
http://www.usdebtclock.org/,631,2008-12-11T15:26:15,1745
http://transformationalnetwork.com/,107,2001-04-28T03:20:11,4529
http://laserhaas.wordpress.com/,33,2007-10-24T17:33:55,2159
http://tribune.com.pk/,1481,2002-08-14T00:59:14,4056
http://www.globalpost.com/,3409,2005-11-25T15:15:59,2857
http://www.conservativenationradio.org/,2,2012-12-18T02:13:46,277
http://www.bbb-news.com/,43,2013-03-28T00:40:11,177
http://asociaciondeamistadhispanoarabe.com/,1,2013-04-18T23:32:51,155
http://www.therightperspective.org/,172,2008-12-01T13:05:47,1755
http://www.mpac.org/,713,1996-11-11T12:30:42,6158
http://www.cosmunity.be/,14,2008-01-02T04:43:17,2089
http://www.addictioneducation.co.uk/,4,2010-10-28T10:36:22,1059
http://www.edmecka.com/,101,2003-04-15T22:37:08,3811
http://charlesfrith.blogspot.com/,62,2007-07-04T21:10:11,2271
http://www.hubinternacional.org/,1,2013-03-20T00:12:28,185
http://studentacademichelp.blogspot.com/,1,2009-10-03T02:44:31,1449
http://www.perfectbody-magazine.com/,15,2011-05-14T08:34:20,861
http://www.nbc-2.com/,1228,1998-01-20T09:33:31,5723
http://idslrphotography.blogspot.com/,5,2012-07-10T08:20:44,438
http://www.investinuk.net/,21,2010-04-22T18:56:31,1248
http://www.project2049.net/,61,2009-07-10T18:12:15,1534
http://midnightwatcher.wordpress.com/,65,2011-03-16T23:39:00,919
http://bestofmankind.wordpress.com/,29,2008-09-22T15:45:32,1825
http://alturka.com/,85,2008-06-18T14:33:42,1921
http://www.mfa.gr/,1049,1996-11-11T01:19:17,6158
http://www.shafaqna.com/urdu/,15,2012-06-10T00:22:48,468
http://cuauhxicalli.tumblr.com/,28,2011-05-10T10:08:55,865
http://www.bhaskar.tv/,13,2008-09-15T18:48:40,1832
http://www.wwdt4h.blogspot.com/,1,2011-02-01T03:58:40,963
http://www.theorie-du-tout.fr/,15,2011-10-07T12:16:58,715
http://www.marycav.com/,8,2010-05-16T01:42:46,1224
http://www.freedomsphoenix.com/Front-Page.htm,833,2006-01-16T05:48:30,2805
http://littlebytesnews.soup.io/?sessid=d4823e546ea55eab59d6ee3f005edf4a,28,2008-10-28T00:09:24,1789
http://leftoflabour.wordpress.com/,1,2012-09-28T05:26:52,358
http://www.israelnationalnews.com/,2938,2000-08-16T00:02:40,4784
http://www.axj.com/,64,2001-03-01T17:57:29,4587
http://gestaltz.wordpress.com/,1,2013-03-23T17:58:49,182
http://eternallydazedandconfused.blogspot.com/,1,2013-05-16T16:32:41,128
http://www.equityandpeace.com/,1,2013-03-25T21:23:54,180
http://niss26an50.wordpress.com/,16,2009-10-22T19:15:42,1430
http://www.abusosmediaticosdejuliosanchezcristo.com/,1,2011-11-21T23:58:46,669
http://www.NewfoundlandLabrador.com/,354,1999-11-27T18:32:43,5047
http://holidays-in-india.vino-con-vista.net/,8,2012-01-10T02:07:16,620
http://www.williammorren.be/,22,2009-04-26T05:09:40,1609
http://ipolitics.com.mx/,2,2012-07-27T03:45:48,421
http://buzztap.com/,162,2008-10-19T02:09:22,1798
http://www.tekjournalismuk.com/,56,2011-09-23T09:10:48,729
http://beta.syriadeeply.org/,32,2012-10-04T05:19:18,352
http://www.aljazeera.com/,10070,1999-11-27T12:19:58,5047
http://blogsofwar.com/,980,2002-11-12T20:58:23,3966
http://www.thetinycompanycalledme.com/,12,2008-07-05T12:36:45,1904
http://www.rusi.org/go.php?structureID=S433275493B18E&ref=A407FF663E3043,77,2004-10-18T01:18:02,3260
http://captainjamesdavis.net/,1,2013-07-05T02:14:29,78
http://heycoffeeeyes.tumblr.com/,8,2009-12-16T06:19:08,1375
http://www.thedailyhomepages.com/bikini/,235,2009-05-02T09:48:01,1603
http://googleufonews.com/,2,2013-06-20T17:52:53,93
http://omarchabbi.wordpress.com/,1,2013-07-08T11:37:44,75
http://masspeaceaction.org/,75,2002-10-12T20:36:04,3997
http://www.timesleader.com/,881,1998-12-05T09:17:22,5404
http://pubsecrets.wordpress.com/,81,2009-07-25T11:24:11,1519
http://www.odgrzybianie-mieszkan.blogspot.com/,1,2013-07-30T02:28:09,53
http://www.reverbnation.com/dot3dashes,2,2012-03-12T21:42:05,558
http://www.newsunspun.org/,20,2011-02-25T12:44:34,939
http://zeitungfuerdeutschland.wordpress.com/,80,2008-04-27T15:47:43,1973
http://heavenleeops.wordpress.com/,7,2012-05-31T02:46:06,478
http://www.elitemakelaar.nl/,7,2013-05-08T16:17:45,136
http://electronicintifada.net/people/joe-catron,29,2012-03-05T23:44:35,564
http://blottingoutgod.com/,5,2012-09-30T02:46:20,356
http://atlah.org/,526,1999-11-28T18:54:11,5046
http://www.stephenboss.com/,19,2008-06-30T06:16:47,1909
http://www.holylandproductions.tv/,3,2012-06-15T19:13:54,463
http://theiranproject.com/,32,2012-01-17T21:27:25,613
http://hithot.cc/en_US,124,2010-08-15T07:17:14,1133
http://bookofdoomed.tumblr.com/,8,2012-01-18T01:25:54,612
http://www.chelseafc.com/,661,1999-04-29T08:41:17,5259
http://www.jozitweet.co.za/,39,2012-05-22T12:42:47,487
http://www.riccardoromani.it/,11,2004-02-22T01:36:13,3499
http://www.darkgovernment.com/news/,328,2007-12-03T09:53:14,2119
http://www.dataroaming.info/,10,2011-03-06T06:50:09,930
http://www.sunridgephoto.com/,13,2008-05-03T22:03:59,1966
http://nirappirikai.blogspot.com/,2,2011-09-21T23:10:47,730
http://www.nationaljournal.com/reporters/bio/153,63,2012-01-11T20:17:33,619
http://ec.europa.eu/,1849,2006-05-13T23:31:32,2687
http://www.worldsolo.org/,8,2011-09-07T14:46:00,745
http://www.winknews.com/,606,2000-11-09T09:10:00,4699
http://www.thetunistimes.com/,6,2013-04-06T16:20:07,168
http://www.lucasoverby.com/,1,2013-07-03T19:44:51,80
http://www.tlnewsnet.com/,3,2012-11-03T06:34:12,322
http://www.rawstory.com/,5853,2004-02-05T15:03:03,3516
http://www.bfmtv.com/,1217,2006-02-02T14:13:49,2788
http://members.shaw.ca/nspector4/,297,2004-04-26T00:11:47,3435
http://www.afiliateamorena.mx/,3,2013-05-01T20:46:31,143
http://www.theoslotimes.com/,12,2012-03-31T20:46:21,539
http://thenursechronicles.wordpress.com/,3,2013-08-15T15:36:12,37
http://www.algemeiner.com/,349,2002-11-23T12:28:30,3955
http://www.jwforum.net/,118,2005-04-06T03:50:28,3090
http://iranian.com/,1571,1996-11-07T08:37:04,6162
http://NewsChomper.com/,30,2008-12-28T23:18:10,1727
http://www.kilokeal.com/,3,2012-06-28T20:11:42,450
http://english.alarabiya.net/authors/Joyce-Karam.html,68,2013-04-22T13:21:46,152
http://www.caabu.org/,308,2000-08-18T05:41:36,4782
http://www.drumsnwhistles.com/,260,2005-12-10T15:05:31,2842
http://www.youtube.com/user/BananaLips75,1,2013-09-08T15:17:26,13
http://www.EUintheUS.org/,148,2012-05-01T00:16:01,508
http://apps.law.asu.edu/Apps/Faculty/Faculty.aspx?individual_id=67300,73,2010-06-16T12:07:27,1193
http://linkaloo.blogspot.de/,2,2013-06-13T06:17:36,100
http://www.kylecarrollart.com/,69,2003-02-10T02:56:19,3876
http://mshft.com/click/?s=116086&c=129859&internal=101_6h2uuy_1,8,2011-11-18T00:00:51,673
http://amras888.wordpress.com/,24,2012-03-15T16:17:53,555
http://aidnews.org/,8,2011-03-28T13:16:43,908
http://goldmanmill.wordpress.com/,7,2009-02-10T02:08:17,1684
http://www.muslimworldnet.org/,32,2009-09-28T06:29:49,1454
http://www.scoop.it/t/affaire-verdin-la-plainte-contre-lang-hollande-et-moscovici-est-recevable,10,2012-05-24T12:23:32,485
http://tehrantimes.com/,1636,1999-01-25T10:37:49,5353
http://toolserver.org/~kolossos/earth.php?long=-122.3176&lat=37.86283&name=Berkeley_Pier,3,2011-03-05T05:45:10,931
http://koelov.ru/,1,2013-07-18T15:15:06,65
http://www.trojantree.com/,9,2011-09-26T02:51:07,726
http://www.hillbillygossip.com/,6,2012-06-14T03:01:52,464
http://armscontrol.org/,980,1997-05-30T18:02:04,5958
http://www.radionews.us/,11,2012-02-24T06:14:28,575
http://www.flickriver.com/photos/timschreier/popular-interesting/,2,2011-11-03T17:33:10,688
http://www.newenglishreview.org/,253,2006-02-21T09:52:08,2769
http://informationterrorism.webs.com/,2,2009-12-03T02:12:38,1388
http://ncpc.dni.gov/index.htm,8,2012-09-15T09:22:36,371
http://www.walk2connect.com/,8,2011-09-18T20:28:37,734
http://www.islamicinvitationturkey.com/,22,2011-09-29T14:03:05,723
http://www.make-it-rain.co.uk/,112,2008-08-28T03:46:32,1850
http://gbrvoice.blogspot.co.uk/,1,2013-08-02T10:19:56,50
http://www.chucknellis.blogspot.com/,1,2013-08-05T11:29:45,47
http://www.cnas.org/fontainerichard,18,2011-10-06T17:40:45,716
http://burntcoffeesucks.blogspot.com/,3,2013-05-09T02:23:27,135
http://www.reuters.com/places/china,1524,2009-12-07T01:45:35,1384
http://www.popsci.com/category/popsci-authors/kelsey-d-atherton,3,2013-04-28T10:14:20,146
http://ospatriot.us/,5,2011-11-13T01:17:59,678
http://hairyphotographer.co.uk/,1,2013-04-05T02:04:12,169
http://anonymissexpress.cyberguerrilla.org/,2,2012-04-06T20:41:12,533
http://mariamtalks.tumblr.com/,1,2013-06-25T19:08:01,88
http://www.morphizm.com/css/,78,2008-08-24T17:21:14,1854
http://www.jsonline.com/newswatch/,130,2008-10-28T14:37:05,1789
http://www.theadventurers.com.au/,14,2010-06-14T02:09:05,1195
http://whereiwantedtogo13.tumblr.com/,3,2012-03-24T09:58:31,546
http://www.trepidation.co.uk/colinsblog/,6,2010-05-18T12:35:37,1222
http://www.jpost.com/Authors/AuthorPage.aspx?id=48,8,2011-10-06T14:40:45,716
http://www.chroniclewatch.com/,8,2011-02-26T21:03:36,938
http://www.allesstroomt.nl/,28,2004-04-29T08:54:35,3432
http://www.france24.com/en/,3203,2008-02-06T09:52:04,2054
http://sillybahrainigirl.blogspot.com/,230,2005-12-27T05:18:10,2825
http://ronnierocket.com/,38,1998-12-06T02:51:08,5403
http://www.swstarone-sat.com/,32,2012-01-14T15:50:47,616
http://www.viralfox.com/,21,2011-06-11T02:37:44,833
http://rightcal.blogspot.com/,26,2007-07-01T22:31:27,2273
http://fabsh.com/,5,2008-05-16T09:08:10,1954
http://TheObamaDiary.com/,98,2010-09-21T06:15:05,1096
http://aione.ws/,4,2012-10-11T21:15:58,345
http://videocafe.crooksandliars.com/,515,2008-10-20T05:49:11,1797
http://goglobalmedia.com/,17,2001-01-24T03:23:00,4623
http://www.NewsMunchies.com/,5,2013-04-29T20:56:48,145
http://www.drrobertbullard.com/,17,2011-06-10T02:37:43,834
http://www.creativitylifecoaching.blogspot.com/,3,2011-11-20T18:18:36,671
http://www.gatesfoundation.org/,1474,1999-01-25T09:55:33,5353
http://www.tsakiridis.org/,4,2011-09-26T14:25:21,726
http://www.gamingsymmetry.com/,12,2011-07-19T08:52:47,795
http://darklingforest.blogspot.com/,1,2011-05-29T21:40:44,846
http://www.inquirer.com/,2,2009-07-12T16:33:17,1532
http://www.indonesiadalamtulisan.com/,45,2013-05-29T09:42:40,115
http://freecash.myfreecashgenerator.tk/,1,2013-08-11T11:00:08,41
http://thaitvnews4u.blogspot.com/,5,2013-08-27T08:53:23,25
http://www.iacnorcal.com/,15,2009-07-27T09:37:57,1517
http://www.stopndaa.org/,76,2012-02-27T21:04:50,572
http://www.carolleggettpr.com/,51,2008-07-03T04:41:55,1906
http://www.applam.com/,116,2005-02-10T10:37:13,3145
http://openomroep.eu/,3,2012-10-06T06:58:43,350
http://www.arts.uwaterloo.ca/~bmomani/,35,2005-04-09T06:28:30,3087
http://www.russianlinguistics.com/,35,2002-10-20T10:08:14,3989
http://auntieimperial.blogspot.com/p/aunties-postings-around-web.html,42,2012-01-23T20:03:18,607
http://www.voiceofnigeria.org/,241,2002-01-09T20:54:23,4273
http://KebunEmas.com/?id=sollyez,100,2009-05-21T12:50:24,1584
http://dancesoftheworldcontinue.blogspot.com/,1,2013-05-06T15:30:15,138
http://historyscoper.com/,90,2010-05-25T23:46:56,1214
http://twitpic.com/photos/CapCube,1,2012-10-18T03:46:23,338
http://www.algarman.com/,20,2007-12-18T17:27:09,2104
http://www.globol10.com/,6,2011-07-23T19:18:32,791
http://www.michellewarrenlaw.com/,8,2008-06-02T22:24:42,1936
http://www.cbw-events.org.uk/,7,2008-04-24T14:54:28,1976
http://iwantchicharito.xtgem.com/,9,2011-09-26T21:25:45,726
http://www.miiwe.com/,4,2012-02-16T01:17:05,583
http://www.WomenUnderSiegeProject.org/,90,2009-11-14T20:43:32,1407
http://www.nyfeed.com/,6,2003-04-14T22:04:25,3812
http://evbrand.tumblr.com/,1,2012-12-21T18:43:17,274
http://romanischersalon.wordpress.com/,9,2012-05-17T01:12:14,492
http://calgary.cityandpress.com/,4,2010-02-02T07:21:48,1327
http://wetheposterity.org/blog/,31,2008-12-16T00:46:54,1740
http://matteocazzulani.wordpress.com/,13,2010-09-22T04:47:26,1095
http://www.vino-con-vista.com/,15,2010-01-28T05:43:57,1332
http://www.notarofam.com/annawork/,40,2007-04-22T20:53:14,2344
http://www.anonsweden.se/,12,2012-01-27T15:18:21,603
http://www.artofmyart.com/,7,2004-03-22T13:50:16,3470
http://www.civicmerit.com/,3,2013-03-13T13:29:23,192
http://www.thedayafter.com.br/,4,2012-04-14T01:42:07,525
http://bigbluerock.wordpress.com/,2,2013-05-04T19:50:50,140
http://www.tampabaydefenders.com/,4,2010-08-19T04:39:26,1129
http://lawkansas.webs.com/,3,2013-04-15T15:13:55,159
http://www.kresnafutures.com/home.html,1,2013-04-21T12:40:02,153
http://pasupatidasi.wordpress.com/,19,2011-01-07T23:58:24,987
http://www.naijacampusgossip.blogspot.com/,3,2013-04-11T11:48:26,163
http://emmanuel.tv/,294,2006-04-20T07:47:30,2711
http://www.getrealspin.com/,7,2013-04-01T14:07:45,173
http://www.free-syria-foundation.org/?page_id=440,9,2012-05-22T00:21:41,487
http://www.columbans.co.uk/,90,2003-07-31T18:35:12,3705
http://www.alienated.me/,22,2010-09-27T08:54:23,1090
http://www.blogtalkradio.com/vinceinthebay,26,2010-12-18T08:54:40,1008
http://www.aucegypt.edu/fac/Profiles/Pages/NamiraNegm.aspx,38,2011-10-24T10:21:40,698
http://www.boisebipolarcenter.com/,8,2011-02-08T08:21:15,956
http://www.alliance-title.com/,46,2000-08-29T16:23:13,4771
http://www.kentucky.com/opinion/,105,2008-10-16T07:32:36,1801
http://truenorthreport.ca/,2,2013-05-27T02:44:29,117
http://www.atlanticcouncil.org/,18,2010-02-12T11:17:49,1317
http://www.newsmanity.com/,15,2012-11-22T14:17:42,303
http://aydinsezer.com/,79,2004-06-13T22:04:55,3386
http://www.heritage.org/about/staff/c/james-carafano,131,2010-03-19T13:16:25,1282
http://fotolawrence.com/,12,2004-03-25T04:54:11,3467
http://www.i24news.tv/en/,8,2013-07-17T23:28:45,65
http://www.middletownpress.com/,426,1999-01-25T10:12:37,5353
http://www.gailpackard.com/,21,2001-11-07T16:48:08,4336
http://www.usa.gov/,3035,1999-12-17T20:05:56,5027
http://www.thebulletin.org/,803,1998-11-11T18:44:05,5428
http://www.wired.com/dangerroom/,1827,2009-04-28T01:05:59,1607
